"ruleset","attackerId","attacker","targetId","target","mode","condition","expectedHits","expectedDamage","destroyProbability","statusProbability","pdfExpectedDamage","pdfDestroyProbability"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-balistes-sephosiennes","Balistes Sephosiennes","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","melee","Profil sans bonus","1.33333333","1.33333333","0.44444444","0.00000000","1.33333333","0.44444444"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-marechal-vallardi","Maréchal Vallardi","melee","Profil sans bonus","1.66666667","0.97222222","0.97222222","0.00000000","0.99922840","0.99922840"
"adrien-01-sans-relances-tableau","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","melee","Profil sans bonus","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-troupe-de-gobelins","Bande de Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-archers-gobelins","Archers Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-shaman-gobelin","Shamans Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-katapult-a-gobs","Katapult à gobs","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-meneurs-de-troll","Trolls","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-bande-du-chef","Bande du chef","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-le-danzereu","Le Danzereu","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","gobelins-blop-le-meuteur","Blop, le Meuteur","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-lanciers-sephosiens","Lanciers Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-epeistes-sephosiens","Epéistes Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-balistes-sephosiennes","Balistes Sephosiennes","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-marechal-vallardi","Maréchal Vallardi","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-troupe-de-gobelins","Bande de Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-archers-gobelins","Archers Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-shaman-gobelin","Shamans Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-katapult-a-gobs","Katapult à gobs","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-meneurs-de-troll","Trolls","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-bande-du-chef","Bande du chef","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-le-danzereu","Le Danzereu","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","gobelins-blop-le-meuteur","Blop, le Meuteur","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-lanciers-sephosiens","Lanciers Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-epeistes-sephosiens","Epéistes Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-balistes-sephosiennes","Balistes Sephosiennes","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-marechal-vallardi","Maréchal Vallardi","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-marechal-vallardi","Maréchal Vallardi","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","none","Profil sans bonus","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-troupe-de-gobelins","Bande de Gobelins","melee","Profil sans bonus","2.50000000","1.92129630","0.92592593","0.00000000","1.92129630","0.92592593"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-archers-gobelins","Archers Gobelins","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-shaman-gobelin","Shamans Gobelins","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-chevaucheurs-de-skrans-gobelins","Chevaucheurs de Skrans Gobelins","melee","Profil sans bonus","2.50000000","1.92129630","0.92592593","0.00000000","1.92129630","0.92592593"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-katapult-a-gobs","Katapult à gobs","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-meneurs-de-troll","Trolls","melee","Profil sans bonus","1.00000000","0.96296296","0.25925926","0.00000000","0.96296296","0.25925926"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-bon-gros-tarre-de-gobelin","Gros tarrés de gobelins","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-bande-du-chef","Bande du chef","melee","Profil sans bonus","2.00000000","2.00000000","0.00000000","0.00000000","2.00000000","0.00000000"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-le-danzereu","Le Danzereu","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","gobelins-blop-le-meuteur","Blop, le Meuteur","melee","Profil sans bonus","2.50000000","2.50000000","0.57870370","0.00000000","2.50000000","0.57870370"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-lanciers-sephosiens","Lanciers Sephosiens","melee","Profil sans bonus","1.50000000","1.50000000","0.12500000","0.00000000","1.50000000","0.12500000"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-epeistes-sephosiens","Epéistes Sephosiens","melee","Profil sans bonus","2.00000000","2.00000000","0.29629630","0.00000000","2.00000000","0.29629630"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-arbaletriers-avec-pavois","Arbalétriers Sephosiens","melee","Profil sans bonus","2.50000000","1.92129630","0.92592593","0.00000000","1.99770662","0.99772805"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-cavalerie-lourde-sephosienne","Cavalerie lourde Sephosienne","melee","Profil sans bonus","2.00000000","1.70370370","0.74074074","0.00000000","1.70370370","0.74074074"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-arbaletriers-montes-sephosiens","Arbalétriers Montés","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-balistes-sephosiennes","Balistes Sephosiennes","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-anges-protecteurs-de-la-sephosi","Anges Protecteurs de la Sephosi","melee","Profil sans bonus","2.00000000","1.70370370","0.74074074","0.00000000","1.70370370","0.74074074"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-aides-de-camp-sephosiens","Porte-ordres Sephosiens","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-marechal-vallardi","Maréchal Vallardi","melee","Profil sans bonus","2.50000000","0.99537037","0.99537037","0.00000000","0.99997857","0.99997857"
"adrien-01-sans-relances-tableau","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","sephosi-regiment-de-la-salamandre","Régiment de la Salamandre","melee","Profil sans bonus","1.50000000","1.50000000","0.12500000","0.00000000","1.50000000","0.12500000"
